route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id
402,6298421,16MAR-WKD,171st/Merid,1,5035,16MAR-4025425
402,6298422,16MAR-WKD,Federal Way,0,5035,16MAR-4024423
402,6298423,16MAR-WKD,171st/Merid,1,5005,16MAR-4025426
402,6298424,16MAR-WKD,Federal Way,0,5005,16MAR-4024423
14,6298425,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298426,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298427,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298428,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298429,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298430,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298431,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298433,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298434,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298435,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298436,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298437,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298438,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298439,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298440,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298441,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298442,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298443,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298444,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298445,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298446,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
13,6298447,16MAR-WKD,Proctor/24th,1,5040,16MAR-139109
14,6298448,16MAR-WKD,Tacoma Dome Station,0,5040,16MAR-14814
14,6298450,16MAR-WKD,Proctor/24th,1,5040,16MAR-14912
402,6298452,16MAR-WKD,171st/Merid,1,5030,16MAR-4025426
402,6298453,16MAR-WKD,Federal Way,0,5030,16MAR-4024423
402,6298455,16MAR-WKD,171st/Merid,1,5030,16MAR-4025426
402,6298456,16MAR-WKD,Federal Way,0,5030,16MAR-4024423
500,6298458,16MAR-WKD,Commerce St Transit Area,1,5030,16MAR-5005153
501,6298461,16MAR-WKD,Federal Way,0,5030,16MAR-5014207
501,6298463,16MAR-WKD,Commerce St Transit Area,1,5030,16MAR-5015210
500,6298464,16MAR-WKD,Federal Way,0,5030,16MAR-5004150
500,6298466,16MAR-WKD,Commerce St Transit Area,1,5030,16MAR-5005153
42,6298469,16MAR-WKD,72nd St,1,5030,16MAR-42598
202,6298471,16MAR-WKD,Lakwd Mall,1,5043,16MAR-2029130
2,6298472,16MAR-WKD,Commerce St Transit Area,0,5043,16MAR-246
2,6298475,16MAR-WKD,Lakwd Mall,1,5043,16MAR-253
206,6298478,16MAR-WKD,Lakwd Mall,0,5044,16MAR-2064184
206,6298479,16MAR-WKD,Madigan Army Hospital,1,5044,16MAR-2065185
206,6298480,16MAR-WKD,Lakwd Mall,0,5044,16MAR-2064183
206,6298481,16MAR-WKD,Madigan Army Hospital,1,5044,16MAR-2065185
206,6298482,16MAR-WKD,Lakwd Mall,0,5044,16MAR-2064183
206,6298483,16MAR-WKD,Madigan Army Hospital,1,5044,16MAR-2065185
206,6298484,16MAR-WKD,Lakwd Mall,0,5044,16MAR-2064183
206,6298485,16MAR-WKD,Madigan Army Hospital,1,5044,16MAR-2065185
206,6298486,16MAR-WKD,Lakwd Mall,0,5044,16MAR-2064183
206,6298487,16MAR-WKD,Madigan Army Hospital,1,5044,16MAR-2065185
206,6298488,16MAR-WKD,Lakwd Mall,0,5044,16MAR-2064183
206,6298489,16MAR-WKD,Madigan Army Hospital,1,5044,16MAR-2065185
206,6298490,16MAR-WKD,Lakwd Mall,0,5044,16MAR-2064183
206,6298491,16MAR-WKD,Madigan Army Hospital,1,5044,16MAR-2065185
206,6298492,16MAR-WKD,Lakwd Mall,0,5044,16MAR-2064183
206,6298493,16MAR-WKD,Berk/Union,1,5044,16MAR-2065186
501,6298495,16MAR-WKD,Commerce St Transit Area,1,5032,16MAR-5015212
500,6298498,16MAR-WKD,Federal Way,0,5032,16MAR-5004150
500,6298500,16MAR-WKD,Commerce St Transit Area,1,5032,16MAR-5005153
10,6298502,16MAR-WKD,TCC,1,5045,16MAR-10562
10,6298503,16MAR-WKD,Point Defiance Ferry Terminal,0,5045,16MAR-10461
10,6298504,16MAR-WKD,TCC,1,5045,16MAR-10562
52,6298505,16MAR-WKD,Tacoma Mall,0,5045,16MAR-528114
52,6298506,16MAR-WKD,TCC,1,5045,16MAR-5292
10,6298507,16MAR-WKD,Point Defiance Ferry Terminal,0,5045,16MAR-10461
10,6298508,16MAR-WKD,TCC,1,5045,16MAR-10562
52,6298509,16MAR-WKD,Tacoma Mall,0,5045,16MAR-528114
52,6298510,16MAR-WKD,TCC,1,5045,16MAR-5292
10,6298511,16MAR-WKD,Point Defiance Ferry Terminal,0,5045,16MAR-10461
10,6298512,16MAR-WKD,TCC,1,5045,16MAR-10562
52,6298513,16MAR-WKD,Tacoma Mall,0,5045,16MAR-528114
52,6298514,16MAR-WKD,TCC,1,5045,16MAR-5292
10,6298515,16MAR-WKD,Point Defiance Ferry Terminal,0,5045,16MAR-10461
10,6298516,16MAR-WKD,TCC,1,5045,16MAR-10562
52,6298517,16MAR-WKD,Tacoma Mall,0,5045,16MAR-528114
52,6298518,16MAR-WKD,TCC,1,5045,16MAR-5292
10,6298519,16MAR-WKD,Point Defiance Ferry Terminal,0,5045,16MAR-10461
10,6298520,16MAR-WKD,TCC,1,5045,16MAR-10562
52,6298521,16MAR-WKD,Tacoma Mall,0,5045,16MAR-528114
52,6298522,16MAR-WKD,TCC,1,5045,16MAR-5292
10,6298523,16MAR-WKD,Point Defiance Ferry Terminal,0,5045,16MAR-10461
10,6298524,16MAR-WKD,TCC,1,5045,16MAR-10562
52,6298525,16MAR-WKD,Tacoma Mall,0,5045,16MAR-528114
52,6298526,16MAR-WKD,TCC,1,5045,16MAR-5292
10,6298527,16MAR-WKD,Point Defiance Ferry Terminal,0,5045,16MAR-10461
57,6298529,16MAR-WKD,Tacoma Mall,1,5042,16MAR-575108
300,6298530,16MAR-WKD,McChord Commissary Depatrure,1,5042,16MAR-3005375
300,6298531,16MAR-WKD,Tacoma Mall,0,5042,16MAR-3004372
57,6298532,16MAR-WKD,Commerce St Transit Area,0,5042,16MAR-574110
42,6298535,16MAR-WKD,72nd St,1,5042,16MAR-42598
42,6298536,16MAR-WKD,Commerce St Transit Area,0,5042,16MAR-42495
41,6298539,16MAR-WKD,72nd St,1,5042,16MAR-415119
41,6298540,16MAR-WKD,Commerce St Transit Area,0,5042,16MAR-414116
11,6298541,16MAR-WKD,Point Defiance Ferry Terminal,0,5042,16MAR-114164
11,6298542,16MAR-WKD,Commerce St Transit Area,1,5042,16MAR-115155
41,6298545,16MAR-WKD,72nd St,1,5042,16MAR-415119
41,6298546,16MAR-WKD,Commerce St Transit Area,0,5042,16MAR-414116
11,6298547,16MAR-WKD,Point Defiance Ferry Terminal,0,5042,16MAR-114164
11,6298548,16MAR-WKD,Commerce St Transit Area,1,5042,16MAR-115155
11,6298551,16MAR-WKD,Point Defiance Ferry Terminal,0,5042,16MAR-114164
11,6298552,16MAR-WKD,Commerce St Transit Area,1,5042,16MAR-115155
1,6298554,16MAR-WKD,SR-7/8thAve,1,5000,16MAR-15343
1,6298555,16MAR-WKD,TCC,0,5000,16MAR-141
1,6298556,16MAR-WKD,SR-7/8thAve,1,5000,16MAR-15343
1,6298557,16MAR-WKD,TCC,0,5000,16MAR-141
1,6298558,16MAR-WKD,SR-7/8thAve,1,5000,16MAR-15343
1,6298559,16MAR-WKD,TCC,0,5000,16MAR-141
1,6298560,16MAR-WKD,SR-7/8thAve,1,5000,16MAR-15343
1,6298561,16MAR-WKD,TCC,0,5000,16MAR-141
2,6298563,16MAR-WKD,Lakwd Mall,1,5048,16MAR-25132
2,6298564,16MAR-WKD,Commerce St Transit Area,0,5048,16MAR-246
42,6298567,16MAR-WKD,72nd St,1,5048,16MAR-42598
42,6298568,16MAR-WKD,Commerce St Transit Area,0,5048,16MAR-42495
53,6298570,16MAR-WKD,11th Pac.ave,0,5047,16MAR-538362
45,6298571,16MAR-WKD,Parkland,1,5047,16MAR-45597
45,6298572,16MAR-WKD,Commerce St Transit Area,0,5047,16MAR-45493
3,6298575,16MAR-WKD,Lakwd Mall,1,5047,16MAR-3596
3,6298576,16MAR-WKD,14th Pac Ave S,0,5047,16MAR-34101
3,6298579,16MAR-WKD,Lakwd Mall,1,5047,16MAR-3596
3,6298580,16MAR-WKD,14th Pac Ave S,0,5047,16MAR-34101
500,6298581,16MAR-WKD,Federal Way,0,5051,16MAR-5004150
402,6298583,16MAR-WKD,171st/Merid,1,5051,16MAR-4025425
402,6298584,16MAR-WKD,Federal Way,0,5051,16MAR-4024423
400,6298587,16MAR-WKD,10th Departure,0,5052,16MAR-400432
3,6298590,16MAR-WKD,Lakwd Mall,1,5052,16MAR-3596
3,6298591,16MAR-WKD,14th Pac Ave S,0,5052,16MAR-34101
2,6298594,16MAR-WKD,Commerce St Transit Area,0,5053,16MAR-246
2,6298597,16MAR-WKD,Lakwd Mall,1,5053,16MAR-253
2,6298598,16MAR-WKD,Commerce St Transit Area,0,5053,16MAR-246
2,6298601,16MAR-WKD,Lakwd Mall,1,5053,16MAR-253
2,6298602,16MAR-WKD,Commerce St Transit Area,0,5053,16MAR-246
2,6298605,16MAR-WKD,Lakwd Mall,1,5053,16MAR-253
2,6298606,16MAR-WKD,Commerce St Transit Area,0,5053,16MAR-246
2,6298609,16MAR-WKD,Lakwd Mall,1,5053,16MAR-253
2,6298610,16MAR-WKD,Commerce St Transit Area,0,5053,16MAR-246
3,6298613,16MAR-WKD,Lakwd Mall,1,5053,16MAR-3596
3,6298614,16MAR-WKD,14th Pac Ave S,0,5053,16MAR-34101
54,6298617,16MAR-WKD,Tacoma Mall,1,5059,16MAR-54966
55,6298618,16MAR-WKD,Parkland,1,5059,16MAR-55592
55,6298619,16MAR-WKD,Tacoma Mall,0,5059,16MAR-55493
57,6298620,16MAR-WKD,Commerce St Transit Area,0,5096,16MAR-574110
400,6298621,16MAR-WKD,S Hill Mall,1,5096,16MAR-400533
400,6298622,16MAR-WKD,10th Departure,0,5096,16MAR-400432
57,6298623,16MAR-WKD,Tacoma Mall,1,5096,16MAR-575108
300,6298624,16MAR-WKD,McChord/Bridgept,1,5096,16MAR-3005376
300,6298625,16MAR-WKD,Tacoma Mall,0,5096,16MAR-3004373
57,6298626,16MAR-WKD,Commerce St Transit Area,0,5096,16MAR-574110
42,6298629,16MAR-WKD,72nd St,1,5096,16MAR-42598
42,6298630,16MAR-WKD,Commerce St Transit Area,0,5096,16MAR-42495
57,6298633,16MAR-WKD,Tacoma Mall,1,5096,16MAR-575108
300,6298634,16MAR-WKD,McChord Commissary Depatrure,1,5096,16MAR-3005375
300,6298635,16MAR-WKD,Tacoma Mall,0,5096,16MAR-3004372
57,6298636,16MAR-WKD,Commerce St Transit Area,0,5096,16MAR-574110
57,6298639,16MAR-WKD,Tacoma Mall,1,5096,16MAR-575108
11,6298642,16MAR-WKD,Commerce St Transit Area,1,5058,16MAR-115155
41,6298643,16MAR-WKD,72nd St,1,5058,16MAR-415119
41,6298644,16MAR-WKD,Commerce St Transit Area,0,5058,16MAR-414116
41,6298647,16MAR-WKD,72nd St,1,5058,16MAR-415119
41,6298648,16MAR-WKD,Commerce St Transit Area,0,5058,16MAR-414116
11,6298649,16MAR-WKD,Point Defiance Ferry Terminal,0,5058,16MAR-114164
11,6298650,16MAR-WKD,Commerce St Transit Area,1,5058,16MAR-115155
42,6298651,16MAR-WKD,72nd St,1,5058,16MAR-42598
42,6298652,16MAR-WKD,Commerce St Transit Area,0,5058,16MAR-42495
500,6298653,16MAR-WKD,Federal Way,0,5032,16MAR-5004150
402,6298655,16MAR-WKD,171st/Merid,1,5032,16MAR-4025425
402,6298656,16MAR-WKD,Federal Way,0,5032,16MAR-4024423
3,6298657,16MAR-WKD,Lakwd Mall,1,5061,16MAR-3596
3,6298658,16MAR-WKD,14th Pac Ave S,0,5061,16MAR-34101
2,6298661,16MAR-WKD,Lakwd Mall,1,5061,16MAR-253
2,6298662,16MAR-WKD,Commerce St Transit Area,0,5061,16MAR-246
2,6298665,16MAR-WKD,Lakwd Mall,1,5061,16MAR-253
2,6298666,16MAR-WKD,Commerce St Transit Area,0,5061,16MAR-246
3,6298669,16MAR-WKD,Lakwd Mall,1,5061,16MAR-3596
3,6298670,16MAR-WKD,14th Pac Ave S,0,5061,16MAR-34101
2,6298673,16MAR-WKD,Lakwd Mall,1,5061,16MAR-253
2,6298674,16MAR-WKD,Commerce St Transit Area,0,5061,16MAR-246
41,6298675,16MAR-WKD,72nd St,1,5061,16MAR-415119
41,6298676,16MAR-WKD,Commerce St Transit Area,0,5061,16MAR-414116
51,6298679,16MAR-WKD,N26th/Proctor,0,5060,16MAR-51493
51,6298680,16MAR-WKD,Lakewood Station,1,5060,16MAR-51590
51,6298681,16MAR-WKD,N26th/Proctor,0,5060,16MAR-51492
51,6298682,16MAR-WKD,Lakewood Station,1,5060,16MAR-51590
51,6298683,16MAR-WKD,N26th/Proctor,0,5060,16MAR-51492
51,6298684,16MAR-WKD,Lakewood Station,1,5060,16MAR-51590
51,6298685,16MAR-WKD,N26th/Proctor,0,5060,16MAR-51492
51,6298686,16MAR-WKD,Lakewood Station,1,5060,16MAR-51590
51,6298687,16MAR-WKD,N26th/Proctor,0,5060,16MAR-51492
51,6298688,16MAR-WKD,Lakewood Station,1,5060,16MAR-51590
51,6298689,16MAR-WKD,N26th/Proctor,0,5060,16MAR-51492
51,6298690,16MAR-WKD,Lakewood Station,1,5060,16MAR-51590
51,6298691,16MAR-WKD,N26th/Proctor,0,5060,16MAR-51492
51,6298692,16MAR-WKD,Lakwd Mall,1,5060,16MAR-51591
214,6298693,16MAR-WKD,Pierce College - Lakewood,1,5060,16MAR-2149161
4,6298694,16MAR-WKD,Lakwd Mall,1,5062,16MAR-494
4,6298695,16MAR-WKD,Pierce College - Puyallup,0,5093,16MAR-482
4,6298696,16MAR-WKD,Lakwd Mall,1,5072,16MAR-493
4,6298697,16MAR-WKD,Pierce College - Puyallup,0,5093,16MAR-482
4,6298698,16MAR-WKD,Lakwd Mall,1,5072,16MAR-493
4,6298699,16MAR-WKD,Pierce College - Puyallup,0,5097,16MAR-482
4,6298700,16MAR-WKD,Lakwd Mall,1,5087,16MAR-493
4,6298701,16MAR-WKD,Pierce College - Puyallup,0,5097,16MAR-482
4,6298702,16MAR-WKD,Lakwd Mall,1,5087,16MAR-493
4,6298703,16MAR-WKD,Pierce College - Puyallup,0,5097,16MAR-482
4,6298704,16MAR-WKD,Lakwd Mall,1,5062,16MAR-493
4,6298705,16MAR-WKD,S Hill Mall,0,5087,16MAR-481
400,6298706,16MAR-WKD,S Hill Mall,1,5050,16MAR-400533
400,6298707,16MAR-WKD,10th Departure,0,5050,16MAR-400432
2,6298710,16MAR-WKD,Lakwd Mall,1,5050,16MAR-253
2,6298711,16MAR-WKD,Commerce St Transit Area,0,5050,16MAR-246
2,6298714,16MAR-WKD,Lakwd Mall,1,5050,16MAR-253
2,6298715,16MAR-WKD,Commerce St Transit Area,0,5050,16MAR-246
45,6298718,16MAR-WKD,Parkland,1,5050,16MAR-45597
45,6298719,16MAR-WKD,Commerce St Transit Area,0,5050,16MAR-45493
53,6298720,16MAR-WKD,TCC,1,5050,16MAR-539344
53,6298721,16MAR-WKD,11th Pac.ave,0,5050,16MAR-538362
45,6298724,16MAR-WKD,Parkland,1,5050,16MAR-45597
45,6298725,16MAR-WKD,Commerce St Transit Area,0,5050,16MAR-45493
53,6298726,16MAR-WKD,Tacoma Mall,1,5050,16MAR-539347
54,6298727,16MAR-WKD,56th/PortAve,0,5050,16MAR-54865
48,6298729,16MAR-WKD,10th Departure,0,5051,16MAR-484160
501,6298732,16MAR-WKD,Federal Way,0,5051,16MAR-5014208
501,6298734,16MAR-WKD,Commerce St Transit Area,1,5051,16MAR-5015211
500,6298737,16MAR-WKD,Federal Way,0,5051,16MAR-5004150
500,6298739,16MAR-WKD,Commerce St Transit Area,1,5051,16MAR-5005153
57,6298740,16MAR-WKD,Tacoma Mall,1,5104,16MAR-575108
300,6298741,16MAR-WKD,McChord/Bridgept,1,5104,16MAR-3005376
300,6298742,16MAR-WKD,Tacoma Mall,0,5104,16MAR-3004373
57,6298743,16MAR-WKD,Commerce St Transit Area,0,5104,16MAR-574110
3,6298746,16MAR-WKD,Lakwd Mall,1,5104,16MAR-3596
3,6298747,16MAR-WKD,14th Pac Ave S,0,5104,16MAR-34101
57,6298750,16MAR-WKD,Tacoma Mall,1,5104,16MAR-575108
2,6298752,16MAR-WKD,Lakwd Mall,1,5046,16MAR-253
2,6298753,16MAR-WKD,Commerce St Transit Area,0,5046,16MAR-246
3,6298756,16MAR-WKD,Lakwd Mall,1,5046,16MAR-3596
3,6298757,16MAR-WKD,14th Pac Ave S,0,5046,16MAR-34101
3,6298760,16MAR-WKD,Lakwd Mall,1,5046,16MAR-3596
3,6298761,16MAR-WKD,14th Pac Ave S,0,5046,16MAR-34101
2,6298764,16MAR-WKD,Lakwd Mall,1,5046,16MAR-253
2,6298765,16MAR-WKD,Commerce St Transit Area,0,5046,16MAR-246
3,6298768,16MAR-WKD,Lakwd Mall,1,5046,16MAR-3596
3,6298769,16MAR-WKD,14th Pac Ave S,0,5046,16MAR-34101
2,6298772,16MAR-WKD,Lakwd Mall,1,5046,16MAR-253
2,6298773,16MAR-WKD,Commerce St Transit Area,0,5046,16MAR-246
41,6298776,16MAR-WKD,Commerce St Transit Area,0,5063,16MAR-414116
42,6298779,16MAR-WKD,72nd St,1,5063,16MAR-42598
42,6298780,16MAR-WKD,Commerce St Transit Area,0,5063,16MAR-42495
57,6298783,16MAR-WKD,Tacoma Mall,1,5063,16MAR-575108
300,6298784,16MAR-WKD,McChord/Bridgept,1,5063,16MAR-3005376
300,6298785,16MAR-WKD,Tacoma Mall,0,5063,16MAR-3004373
57,6298786,16MAR-WKD,Commerce St Transit Area,0,5063,16MAR-574110
53,6298787,16MAR-WKD,TCC,1,5063,16MAR-539344
53,6298788,16MAR-WKD,11th Pac.ave,0,5063,16MAR-538362
45,6298791,16MAR-WKD,Parkland,1,5063,16MAR-45597
45,6298792,16MAR-WKD,Commerce St Transit Area,0,5063,16MAR-45493
53,6298793,16MAR-WKD,TCC,1,5063,16MAR-539344
53,6298794,16MAR-WKD,11th Pac.ave,0,5063,16MAR-538362
41,6298797,16MAR-WKD,72nd St,1,5063,16MAR-415119
52,6298798,16MAR-WKD,TCC,1,5056,16MAR-5292
52,6298799,16MAR-WKD,Tacoma Mall,0,5056,16MAR-528114
52,6298800,16MAR-WKD,TCC,1,5056,16MAR-5292
10,6298801,16MAR-WKD,Point Defiance Ferry Terminal,0,5056,16MAR-10461
10,6298802,16MAR-WKD,TCC,1,5056,16MAR-10562
52,6298803,16MAR-WKD,Tacoma Mall,0,5056,16MAR-528114
52,6298804,16MAR-WKD,TCC,1,5056,16MAR-5292
10,6298805,16MAR-WKD,Point Defiance Ferry Terminal,0,5056,16MAR-10461
10,6298806,16MAR-WKD,TCC,1,5056,16MAR-10562
52,6298807,16MAR-WKD,Tacoma Mall,0,5056,16MAR-528114
52,6298808,16MAR-WKD,TCC,1,5056,16MAR-5292
10,6298809,16MAR-WKD,Point Defiance Ferry Terminal,0,5056,16MAR-10461
10,6298810,16MAR-WKD,TCC,1,5056,16MAR-10562
52,6298811,16MAR-WKD,Tacoma Mall,0,5056,16MAR-528114
52,6298812,16MAR-WKD,TCC,1,5056,16MAR-5292
10,6298813,16MAR-WKD,Point Defiance Ferry Terminal,0,5056,16MAR-10461
10,6298814,16MAR-WKD,TCC,1,5056,16MAR-10562
52,6298815,16MAR-WKD,Tacoma Mall,0,5056,16MAR-528114
52,6298816,16MAR-WKD,TCC,1,5056,16MAR-5292
10,6298817,16MAR-WKD,Point Defiance Ferry Terminal,0,5056,16MAR-10461
10,6298818,16MAR-WKD,TCC,1,5056,16MAR-10562
52,6298819,16MAR-WKD,Tacoma Mall,0,5056,16MAR-528114
52,6298820,16MAR-WKD,TCC,1,5056,16MAR-5292
10,6298821,16MAR-WKD,Point Defiance Ferry Terminal,0,5056,16MAR-10461
10,6298822,16MAR-WKD,TCC,1,5056,16MAR-10562
52,6298823,16MAR-WKD,Tacoma Mall,0,5056,16MAR-528114
52,6298824,16MAR-WKD,TCC,1,5056,16MAR-5292
52,6298825,16MAR-WKD,Tacoma Mall,0,5056,16MAR-528114
52,6298826,16MAR-WKD,TCC,1,5056,16MAR-5292
55,6298828,16MAR-WKD,Parkland,1,5057,16MAR-55592
55,6298829,16MAR-WKD,Tacoma Mall,0,5057,16MAR-55493
54,6298830,16MAR-WKD,56th/PortAve,0,5057,16MAR-54865
54,6298831,16MAR-WKD,Tacoma Mall,1,5057,16MAR-54966
55,6298832,16MAR-WKD,Parkland,1,5057,16MAR-55592
55,6298833,16MAR-WKD,Tacoma Mall,0,5057,16MAR-55493
54,6298834,16MAR-WKD,56th/PortAve,0,5057,16MAR-54865
54,6298835,16MAR-WKD,Tacoma Mall,1,5057,16MAR-54966
55,6298836,16MAR-WKD,Parkland,1,5057,16MAR-55592
55,6298837,16MAR-WKD,Tacoma Mall,0,5057,16MAR-55493
54,6298838,16MAR-WKD,56th/PortAve,0,5057,16MAR-54865
54,6298839,16MAR-WKD,Tacoma Mall,1,5057,16MAR-54966
55,6298840,16MAR-WKD,Parkland,1,5057,16MAR-55592
55,6298841,16MAR-WKD,Tacoma Mall,0,5057,16MAR-55493
54,6298842,16MAR-WKD,56th/PortAve,0,5057,16MAR-54865
54,6298843,16MAR-WKD,Tacoma Mall,1,5057,16MAR-54966
55,6298844,16MAR-WKD,Parkland,1,5057,16MAR-55592
55,6298845,16MAR-WKD,Tacoma Mall,0,5057,16MAR-55493
54,6298846,16MAR-WKD,56th/PortAve,0,5057,16MAR-54865
54,6298847,16MAR-WKD,Tacoma Mall,1,5057,16MAR-54966
55,6298848,16MAR-WKD,Parkland,1,5057,16MAR-55592
55,6298849,16MAR-WKD,Tacoma Mall,0,5057,16MAR-55493
55,6298850,16MAR-WKD,Parkland,1,5057,16MAR-55592
55,6298851,16MAR-WKD,Tacoma Mall,0,5057,16MAR-55493
54,6298852,16MAR-WKD,56th/PortAve,0,5057,16MAR-54865
54,6298853,16MAR-WKD,Tacoma Mall,1,5057,16MAR-54966
54,6298854,16MAR-WKD,56th/PortAve,0,5057,16MAR-54865
53,6298856,16MAR-WKD,TCC,1,5055,16MAR-539340
53,6298857,16MAR-WKD,11th Pac.ave,0,5055,16MAR-538362
45,6298858,16MAR-WKD,Parkland,1,5055,16MAR-45597
45,6298859,16MAR-WKD,Commerce St Transit Area,0,5055,16MAR-45493
53,6298860,16MAR-WKD,TCC,1,5055,16MAR-539344
53,6298861,16MAR-WKD,11th Pac.ave,0,5055,16MAR-538362
45,6298864,16MAR-WKD,Parkland,1,5055,16MAR-45597
45,6298865,16MAR-WKD,Commerce St Transit Area,0,5055,16MAR-45493
400,6298866,16MAR-WKD,S Hill Mall,1,5074,16MAR-400533
400,6298867,16MAR-WKD,10th Departure,0,5074,16MAR-400432
48,6298870,16MAR-WKD,Lakwd Mall,1,5074,16MAR-485167
57,6298872,16MAR-WKD,Commerce St Transit Area,0,5054,16MAR-574110
57,6298875,16MAR-WKD,Tacoma Mall,1,5054,16MAR-575108
300,6298876,16MAR-WKD,McChord Commissary Depatrure,1,5054,16MAR-3005375
300,6298877,16MAR-WKD,Tacoma Mall,0,5054,16MAR-3004372
57,6298878,16MAR-WKD,Commerce St Transit Area,0,5054,16MAR-574110
42,6298881,16MAR-WKD,72nd St,1,5054,16MAR-42598
42,6298882,16MAR-WKD,Commerce St Transit Area,0,5054,16MAR-42495
57,6298885,16MAR-WKD,Tacoma Mall,1,5054,16MAR-575108
300,6298886,16MAR-WKD,McChord/Bridgept,1,5054,16MAR-3005376
300,6298887,16MAR-WKD,Tacoma Mall,0,5054,16MAR-3004373
57,6298888,16MAR-WKD,Commerce St Transit Area,0,5054,16MAR-574110
41,6298891,16MAR-WKD,72nd St,1,5054,16MAR-415119
41,6298892,16MAR-WKD,Commerce St Transit Area,0,5054,16MAR-414116
11,6298895,16MAR-WKD,Point Defiance Ferry Terminal,0,5054,16MAR-114164
11,6298896,16MAR-WKD,Commerce St Transit Area,1,5054,16MAR-115155
53,6298897,16MAR-WKD,TCC,1,5086,16MAR-539344
53,6298898,16MAR-WKD,Tacoma Mall,0,5086,16MAR-538346
4,6298899,16MAR-WKD,Pierce College - Puyallup,0,5062,16MAR-482
4,6298900,16MAR-WKD,Lakwd Mall,1,5093,16MAR-493
4,6298901,16MAR-WKD,Pierce College - Puyallup,0,5072,16MAR-482
4,6298902,16MAR-WKD,Lakwd Mall,1,5093,16MAR-493
4,6298903,16MAR-WKD,Pierce College - Puyallup,0,5072,16MAR-482
4,6298904,16MAR-WKD,Lakwd Mall,1,5097,16MAR-493
4,6298905,16MAR-WKD,Pierce College - Puyallup,0,5072,16MAR-482
4,6298906,16MAR-WKD,Lakwd Mall,1,5097,16MAR-493
55,6298908,16MAR-WKD,Tacoma Mall,0,5065,16MAR-55493
57,6298909,16MAR-WKD,Commerce St Transit Area,0,5084,16MAR-574110
3,6298912,16MAR-WKD,Lakwd Mall,1,5084,16MAR-3596
3,6298913,16MAR-WKD,14th Pac Ave S,0,5084,16MAR-34101
3,6298916,16MAR-WKD,Lakwd Mall,1,5084,16MAR-3596
3,6298917,16MAR-WKD,14th Pac Ave S,0,5084,16MAR-34101
3,6298920,16MAR-WKD,Lakwd Mall,1,5084,16MAR-3596
3,6298921,16MAR-WKD,14th Pac Ave S,0,5084,16MAR-34101
16,6298924,16MAR-WKD,TCC,1,5084,16MAR-169152
16,6298925,16MAR-WKD,Commerce St Transit Area,0,5084,16MAR-168151
48,6298926,16MAR-WKD,Lakwd Mall,1,5084,16MAR-485167
48,6298927,16MAR-WKD,10th Departure,0,5084,16MAR-484159
16,6298928,16MAR-WKD,TCC,1,5084,16MAR-169152
16,6298929,16MAR-WKD,Commerce St Transit Area,0,5084,16MAR-168151
48,6298930,16MAR-WKD,Lakwd Mall,1,5084,16MAR-485167
48,6298931,16MAR-WKD,10th Departure,0,5084,16MAR-484159
4,6298932,16MAR-WKD,Pierce College - Puyallup,0,5072,16MAR-482
4,6298933,16MAR-WKD,Lakwd Mall,1,5097,16MAR-494
4,6298934,16MAR-WKD,Pierce College - Puyallup,0,5097,16MAR-482
4,6298935,16MAR-WKD,Lakwd Mall,1,5087,16MAR-493
4,6298936,16MAR-WKD,Pierce College - Puyallup,0,5062,16MAR-482
4,6298937,16MAR-WKD,Lakwd Mall,1,5093,16MAR-493
4,6298938,16MAR-WKD,Pierce College - Puyallup,0,5062,16MAR-482
4,6298939,16MAR-WKD,Lakwd Mall,1,5093,16MAR-493
4,6298940,16MAR-WKD,Pierce College - Puyallup,0,5062,16MAR-482
4,6298941,16MAR-WKD,Lakwd Mall,1,5093,16MAR-493
202,6298943,16MAR-WKD,72nd St,0,5071,16MAR-2028129
202,6298944,16MAR-WKD,Lakwd Mall,1,5071,16MAR-2029130
202,6298945,16MAR-WKD,72nd St,0,5071,16MAR-2028129
